1.083000000039999975e+02 -4.240972223800000052e+01 2.457653636802491732e+06 4.600000000000000000e+01
1.083000000039999975e+02 -4.240972223800000052e+01 2.457658766972591169e+06 4.600000000000000000e+01
1.083000000039999975e+02 -4.240972223800000052e+01 2.457665607199390419e+06 4.600000000000000000e+01
2.911625000000000227e+02 5.547305560000000213e+01 2.457649664273852482e+06 4.700000000000000000e+01
2.911625000000000227e+02 5.547305560000000213e+01 2.457664669711851515e+06 4.700000000000000000e+01
2.973208000000000197e+02 4.672500000000000320e+00 2.457653662246795371e+06 4.800000000000000000e+01
2.973208000000000197e+02 4.672500000000000320e+00 2.457661744387794752e+06 4.800000000000000000e+01
1.606025416749999977e+02 7.435083343399999656e+00 2.457643677918426227e+06 5.100000000000000000e+01
1.606025416749999977e+02 7.435083343399999656e+00 2.457650699573225807e+06 5.100000000000000000e+01
1.606025416749999977e+02 7.435083343399999656e+00 2.457657721228025388e+06 5.100000000000000000e+01
1.606025416749999977e+02 7.435083343399999656e+00 2.457664742882824969e+06 5.100000000000000000e+01
1.170291667000000047e+02 5.022583329999999791e+01 2.457647740264113992e+06 5.200000000000000000e+01
1.170291667000000047e+02 5.022583329999999791e+01 2.457655587778114248e+06 5.200000000000000000e+01
1.170291667000000047e+02 5.022583329999999791e+01 2.457668666968114674e+06 5.200000000000000000e+01
1.958291666730000031e+02 -4.963972223999999756e+01 2.457660594765861519e+06 5.300000000000000000e+01
1.958291666730000031e+02 -4.963972223999999756e+01 2.457668621404761914e+06 5.300000000000000000e+01
1.759083333460000063e+02 6.563611133000000208e+00 2.457662765913884621e+06 5.400000000000000000e+01
3.104166667000000146e+01 4.668777779999999922e+01 2.457647609917312860e+06 5.500000000000000000e+01
3.104166667000000146e+01 4.668777779999999922e+01 2.457649759926313069e+06 5.500000000000000000e+01
3.104166667000000146e+01 4.668777779999999922e+01 2.457662659980314318e+06 5.500000000000000000e+01
3.715420000000000300e+01 -7.060599999999999987e+00 2.457646650125688873e+06 5.600000000000000000e+01
3.715420000000000300e+01 -7.060599999999999987e+00 2.457650730218389537e+06 5.600000000000000000e+01
3.715420000000000300e+01 -7.060599999999999987e+00 2.457661610465591308e+06 5.600000000000000000e+01
3.715420000000000300e+01 -7.060599999999999987e+00 2.457665690558291972e+06 5.600000000000000000e+01
2.146833332999999868e+02 -2.027555560000000057e+01 2.457643776262722909e+06 5.800000000000000000e+01
2.146833332999999868e+02 -2.027555560000000057e+01 2.457665606469021644e+06 5.800000000000000000e+01
2.146833332999999868e+02 -2.027555560000000057e+01 2.457668725069921464e+06 5.800000000000000000e+01
2.272166666999999904e+02 2.343333299999999841e+00 2.457642666103932541e+06 5.900000000000000000e+01
2.272166666999999904e+02 2.343333299999999841e+00 2.457649689742032904e+06 5.900000000000000000e+01
2.272166666999999904e+02 2.343333299999999841e+00 2.457656713380133267e+06 5.900000000000000000e+01
2.272166666999999904e+02 2.343333299999999841e+00 2.457663737018233631e+06 5.900000000000000000e+01
4.604166700000000390e+00 -1.526722220000000085e+01 2.457648683571171481e+06 6.000000000000000000e+01
4.604166700000000390e+00 -1.526722220000000085e+01 2.457659709972771350e+06 6.000000000000000000e+01
3.962499999999999911e+00 1.200555599999999945e+00 2.457646774700155947e+06 6.200000000000000000e+01
3.962499999999999911e+00 1.200555599999999945e+00 2.457657649300156627e+06 6.200000000000000000e+01
2.405500000000000114e+02 2.816972219999999894e+01 2.457659774825425819e+06 6.300000000000000000e+01
2.405500000000000114e+02 2.816972219999999894e+01 2.457663716338225640e+06 6.300000000000000000e+01
2.405500000000000114e+02 2.816972219999999894e+01 2.457667657851025462e+06 6.300000000000000000e+01
1.119166666999999933e+02 2.433638889999999932e+01 2.457645709601951763e+06 6.400000000000000000e+01
1.119166666999999933e+02 2.433638889999999932e+01 2.457648584918951616e+06 6.400000000000000000e+01
1.119166666999999933e+02 2.433638889999999932e+01 2.457668712137950584e+06 6.400000000000000000e+01
2.320541666709999902e+02 -1.641083335000000076e+01 2.457645654647085350e+06 6.500000000000000000e+01
2.320541666709999902e+02 -1.641083335000000076e+01 2.457655611716985237e+06 6.500000000000000000e+01
2.868083333000000152e+02 4.931638889999999975e+01 2.457643790653872304e+06 6.600000000000000000e+01
2.868083333000000152e+02 4.931638889999999975e+01 2.457648731880620122e+06 6.600000000000000000e+01
2.868083333000000152e+02 4.931638889999999975e+01 2.457653673107367940e+06 6.600000000000000000e+01
2.868083333000000152e+02 4.931638889999999975e+01 2.457658614334115759e+06 6.600000000000000000e+01
1.137583000000000055e+02 1.782999999999999829e+01 2.457664652400116902e+06 6.700000000000000000e+01
1.174166666800000058e+02 -5.212055556100000331e+01 2.457643715835962910e+06 6.800000000000000000e+01
1.174166666800000058e+02 -5.212055556100000331e+01 2.457653704158962239e+06 6.800000000000000000e+01
1.174166666800000058e+02 -5.212055556100000331e+01 2.457663692481961567e+06 6.800000000000000000e+01
1.275791666730000031e+02 2.223583333999999923e+01 2.457641617688973900e+06 6.900000000000000000e+01
1.275791666730000031e+02 2.223583333999999923e+01 2.457644613295973744e+06 6.900000000000000000e+01
1.275791666730000031e+02 2.223583333999999923e+01 2.457647608902973589e+06 6.900000000000000000e+01
1.275791666730000031e+02 2.223583333999999923e+01 2.457650604509973433e+06 6.900000000000000000e+01
1.275791666730000031e+02 2.223583333999999923e+01 2.457653600116973277e+06 6.900000000000000000e+01
1.275791666730000031e+02 2.223583333999999923e+01 2.457656595723973121e+06 6.900000000000000000e+01
1.275791666730000031e+02 2.223583333999999923e+01 2.457659591330972966e+06 6.900000000000000000e+01
1.275791666730000031e+02 2.223583333999999923e+01 2.457662586937972810e+06 6.900000000000000000e+01
2.683041666999999961e+02 3.721166670000000209e+01 2.457642674967915751e+06 7.000000000000000000e+01
2.683041666999999961e+02 3.721166670000000209e+01 2.457649782821515575e+06 7.000000000000000000e+01
2.399625000000000057e+02 -2.806166669999999996e+01 2.457644652657954954e+06 7.100000000000000000e+01
2.399625000000000057e+02 -2.806166669999999996e+01 2.457659594409954734e+06 7.100000000000000000e+01
3.474916666999999961e+02 1.839611109999999883e+01 2.457647770637270529e+06 7.200000000000000000e+01
3.474916666999999961e+02 1.839611109999999883e+01 2.457660738175070845e+06 7.200000000000000000e+01
4.368750000000000000e+01 -1.089805559999999929e+01 2.457640789103737101e+06 7.400000000000000000e+01
4.368750000000000000e+01 -1.089805559999999929e+01 2.457642744199637324e+06 7.400000000000000000e+01
4.368750000000000000e+01 -1.089805559999999929e+01 2.457644699295537546e+06 7.400000000000000000e+01
4.368750000000000000e+01 -1.089805559999999929e+01 2.457646654391437769e+06 7.400000000000000000e+01
4.368750000000000000e+01 -1.089805559999999929e+01 2.457648609487337992e+06 7.400000000000000000e+01
9.763750000000000284e+01 2.967222220000000021e+01 2.457644632031183224e+06 7.600000000000000000e+01
9.763750000000000284e+01 2.967222220000000021e+01 2.457645723453383427e+06 7.600000000000000000e+01
9.763750000000000284e+01 2.967222220000000021e+01 2.457656637675385457e+06 7.600000000000000000e+01
9.763750000000000284e+01 2.967222220000000021e+01 2.457657729097585659e+06 7.600000000000000000e+01
9.763750000000000284e+01 2.967222220000000021e+01 2.457668643319587689e+06 7.600000000000000000e+01
1.694375000000000000e+02 -1.905472220000000050e+01 2.457651754997974262e+06 7.700000000000000000e+01
1.694375000000000000e+02 -1.905472220000000050e+01 2.457668784542974085e+06 7.700000000000000000e+01
5.166666700000000390e+00 3.198999999999999844e+01 2.457649595196096227e+06 7.900000000000000000e+01
5.166666700000000390e+00 3.198999999999999844e+01 2.457654635088896379e+06 7.900000000000000000e+01
5.166666700000000390e+00 3.198999999999999844e+01 2.457659674981696531e+06 7.900000000000000000e+01
5.166666700000000390e+00 3.198999999999999844e+01 2.457664714874496683e+06 7.900000000000000000e+01
2.248708333429999868e+02 4.696000002699999953e+01 2.457646772165785078e+06 8.000000000000000000e+01
2.037583333340000138e+02 -1.750361110000000053e+01 2.457644764890906867e+06 8.100000000000000000e+01
2.037583333340000138e+02 -1.750361110000000053e+01 2.457653696156906430e+06 8.100000000000000000e+01
2.037583333340000138e+02 -1.750361110000000053e+01 2.457662627422905993e+06 8.100000000000000000e+01
1.088250000000000028e+02 1.426222220000000007e+01 2.457659591389960609e+06 8.200000000000000000e+01
1.088250000000000028e+02 1.426222220000000007e+01 2.457669657109960448e+06 8.200000000000000000e+01
2.060958333000000096e+02 4.802861109999999911e+01 2.457660713981199544e+06 8.300000000000000000e+01
2.060958333000000096e+02 4.802861109999999911e+01 2.457663613684199750e+06 8.300000000000000000e+01
1.131833333000000010e+02 3.383500000000000085e+01 2.457650766465862747e+06 8.500000000000000000e+01
1.131833333000000010e+02 3.383500000000000085e+01 2.457657715413862374e+06 8.500000000000000000e+01
1.131833333000000010e+02 3.383500000000000085e+01 2.457664664361862000e+06 8.500000000000000000e+01
4.737083330000000103e+01 3.067361109999999869e+01 2.457644601971052121e+06 8.600000000000000000e+01
4.737083330000000103e+01 3.067361109999999869e+01 2.457655769378052559e+06 8.600000000000000000e+01
2.946333333439999933e+02 -5.533000001700000325e+01 2.457649630715215579e+06 8.800000000000000000e+01
2.946333333439999933e+02 -5.533000001700000325e+01 2.457654729825415649e+06 8.800000000000000000e+01
3.312041666999999734e+02 -1.201888890000000032e+01 2.457652598969465587e+06 8.900000000000000000e+01
3.312041666999999734e+02 -1.201888890000000032e+01 2.457656758110365365e+06 8.900000000000000000e+01
3.061250000000000000e+02 1.676222220000000007e+01 2.457640684956084937e+06 9.000000000000000000e+01
3.061250000000000000e+02 1.676222220000000007e+01 2.457646749376085121e+06 9.000000000000000000e+01
3.061250000000000000e+02 1.676222220000000007e+01 2.457651600912085269e+06 9.000000000000000000e+01
3.061250000000000000e+02 1.676222220000000007e+01 2.457657665332085453e+06 9.000000000000000000e+01
3.061250000000000000e+02 1.676222220000000007e+01 2.457663729752085637e+06 9.000000000000000000e+01
3.077250000000000227e+02 6.429444400000000392e+00 2.457641682862022892e+06 9.100000000000000000e+01
3.077250000000000227e+02 6.429444400000000392e+00 2.457654596190662123e+06 9.100000000000000000e+01
3.077250000000000227e+02 6.429444400000000392e+00 2.457656748412101995e+06 9.100000000000000000e+01
3.077250000000000227e+02 6.429444400000000392e+00 2.457669661740741227e+06 9.100000000000000000e+01
6.722500001800000291e+01 -2.148194446600000163e+01 2.457643735649946146e+06 9.200000000000000000e+01
6.722500001800000291e+01 -2.148194446600000163e+01 2.457657678104945924e+06 9.200000000000000000e+01
2.493166666719999967e+02 7.183333336999999652e+00 2.457650772124277428e+06 9.400000000000000000e+01
2.493166666719999967e+02 7.183333336999999652e+00 2.457651697666277643e+06 9.400000000000000000e+01
2.493166666719999967e+02 7.183333336999999652e+00 2.457652623208277859e+06 9.400000000000000000e+01
2.493166666719999967e+02 7.183333336999999652e+00 2.457663729712280445e+06 9.400000000000000000e+01
2.493166666719999967e+02 7.183333336999999652e+00 2.457664655254280660e+06 9.400000000000000000e+01
5.281666669999999897e+01 -2.381972220000000107e+01 2.457641767569233663e+06 9.500000000000000000e+01
3.536166666999999961e+02 -1.580000000000000071e+00 2.457652724380060565e+06 9.600000000000000000e+01
5.237499999999999822e+00 -3.599833329999999876e+01 2.457657665358328726e+06 9.700000000000000000e+01
5.237499999999999822e+00 -3.599833329999999876e+01 2.457660791445928626e+06 9.700000000000000000e+01
3.484957999999999743e+02 8.761400000000000077e+00 2.457646698238150217e+06 9.800000000000000000e+01
3.484957999999999743e+02 8.761400000000000077e+00 2.457653697357350029e+06 9.800000000000000000e+01
3.484957999999999743e+02 8.761400000000000077e+00 2.457660696476549841e+06 9.800000000000000000e+01
3.484957999999999743e+02 8.761400000000000077e+00 2.457667695595749654e+06 9.800000000000000000e+01
